n_trial,uncertainty,share,Predicted_MC_1up,mc_model,Instr,Task1Seek,check,ID,Predicted_MC
37,25,5,1,432,1,2,4,48,455
38,61,1,1,417,1,2,4,48,417
40,7,6,0,-435,1,2,4,48,-435
41,68,1,0,-408,1,2,4,48,-408
42,13,6,1,449,1,2,4,48,449
43,64,5,1,-476,1,2,4,48,499
44,77,5,1,-475,1,2,4,48,424
46,25,1,1,-400,1,2,4,48,445
47,81,6,1,-435,1,2,4,48,454
48,78,1,0,-450,1,2,4,48,-500
1,96,6,1,441,0,2,4,49,491
2,38,6,0,443,0,2,4,49,-476
3,5,6,0,-494,0,2,4,49,-494
4,28,6,1,406,0,2,4,49,406
5,97,6,0,-495,0,2,4,49,-429
7,1,6,0,-490,0,2,4,49,-490
8,98,6,0,476,0,2,4,49,-412
9,67,6,1,419,0,2,4,49,419
11,77,6,1,455,0,2,4,49,430
12,89,6,0,-474,0,2,4,49,-409
13,37,6,0,-500,0,2,4,49,-500
14,76,6,1,494,0,2,4,49,425
15,22,6,0,-415,0,2,4,49,-432
17,81,6,1,-481,0,2,4,49,462
18,14,5,1,-431,0,2,4,49,408
19,20,6,0,-401,0,2,4,49,-402
20,89,6,1,-468,0,2,4,49,419
21,98,6,0,422,0,2,4,49,-439
22,88,6,1,430,0,2,4,49,431
24,18,3,1,484,0,2,4,49,484
25,86,6,1,436,0,2,4,49,402
27,39,6,0,-447,0,2,4,49,-447
28,36,6,1,452,0,2,4,49,452
29,59,6,0,431,0,2,4,49,-477
30,9,6,0,-421,0,2,4,49,-421
32,6,6,0,-457,0,2,4,49,-457
33,27,6,0,-473,0,2,4,49,-473
34,5,6,1,454,0,2,4,49,454
35,25,6,1,478,0,2,4,49,478
36,56,6,0,-477,0,2,4,49,-477
37,23,6,0,-460,0,2,4,49,-460
38,59,6,1,-460,0,2,4,49,476
40,83,6,1,459,0,2,4,49,494
41,59,6,0,-460,0,2,4,49,-460
42,66,5,1,400,0,2,4,49,464
43,39,5,0,-459,0,2,4,49,-459
44,55,5,0,-419,0,2,4,49,-419
46,55,5,0,-438,0,2,4,49,-438
47,78,3,0,-442,0,2,4,49,-442
48,51,3,1,-464,0,2,4,49,485
1,2,6,1,442,1,2,4,49,442
2,97,6,0,-408,1,2,4,49,-428
3,2,6,1,446,1,2,4,49,446
4,59,5,0,-432,1,2,4,49,-481
5,48,5,1,426,1,2,4,49,426
7,94,5,1,449,1,2,4,49,419
8,3,5,0,-474,1,2,4,49,-474
9,21,5,1,-487,1,2,4,49,482
11,58,6,1,430,1,2,4,49,430
12,68,6,1,-406,1,2,4,49,458
13,8,6,0,-452,1,2,4,49,-452
14,30,5,0,480,1,2,4,49,-433
15,27,6,1,481,1,2,4,49,481
17,2,6,0,-420,1,2,4,49,-420
18,23,6,0,465,1,2,4,49,-485
19,42,6,1,450,1,2,4,49,450
20,34,6,1,412,1,2,4,49,412
21,55,6,0,-403,1,2,4,49,-403
22,32,6,0,-411,1,2,4,49,-411
24,17,6,0,-471,1,2,4,49,-471
25,32,6,0,-467,1,2,4,49,-435
27,79,6,0,-417,1,2,4,49,-489
28,3,5,1,431,1,2,4,49,431
29,6,5,1,435,1,2,4,49,435
30,37,0,0,465,1,2,4,49,-477
32,44,6,1,430,1,2,4,49,402
33,56,6,1,-433,1,2,4,49,454
34,70,6,1,429,1,2,4,49,485
35,13,6,0,-459,1,2,4,49,-459
36,28,6,1,-433,1,2,4,49,461
37,13,6,1,438,1,2,4,49,438
38,14,6,1,400,1,2,4,49,400
40,46,6,0,477,1,2,4,49,-403
41,89,5,1,441,1,2,4,49,402
42,85,6,1,458,1,2,4,49,474
43,19,6,0,-464,1,2,4,49,-464
