n_trial,uncertainty,seek,Market_change_1up,mc_model,Instr,ID,Old1
9,42,6,0,-461,1,95,0
11,57,6,0,-403,1,95,0
12,81,6,1,472,1,95,0
13,97,6,1,472,1,95,0
14,10,6,1,474,1,95,0
15,72,6,1,492,1,95,0
17,17,5,0,-487,1,95,0
18,78,6,0,-481,1,95,0
19,47,6,0,-438,1,95,0
20,85,6,0,-423,1,95,0
21,7,6,0,-421,1,95,0
22,72,6,1,473,1,95,0
24,64,6,1,413,1,95,0
25,56,6,1,411,1,95,0
27,96,6,0,-409,1,95,0
28,30,6,1,455,1,95,0
29,38,6,0,-433,1,95,0
30,76,6,1,440,1,95,0
32,56,6,1,451,1,95,0
33,50,6,0,-479,1,95,0
34,68,6,0,-488,1,95,0
35,94,6,1,496,1,95,0
36,50,6,0,-466,1,95,0
37,66,6,0,-480,1,95,0
38,80,6,1,402,1,95,0
40,61,6,0,-443,1,95,0
41,40,6,1,455,1,95,0
42,87,6,1,437,1,95,0
43,18,6,1,402,1,95,0
44,79,6,1,464,1,95,0
46,83,6,0,-488,1,95,0
47,98,6,0,-495,1,95,0
48,62,6,1,414,1,95,0
1,68,6,1,500,1,96,0
2,19,6,0,-497,1,96,0
3,43,6,0,-449,1,96,0
4,3,6,0,-438,1,96,0
5,88,6,1,482,1,96,0
7,56,6,0,-468,1,96,0
8,35,6,1,475,1,96,0
9,22,6,0,-412,1,96,0
11,55,6,0,-432,1,96,0
12,89,6,0,-438,1,96,0
13,21,6,0,-464,1,96,0
14,72,6,0,-405,1,96,0
15,64,6,1,425,1,96,0
17,2,6,0,-409,1,96,0
18,4,6,0,-440,1,96,0
19,23,6,0,-476,1,96,0
20,18,6,1,484,1,96,0
21,41,6,1,414,1,96,0
22,33,6,1,452,1,96,0
24,68,6,1,492,1,96,0
25,56,6,1,460,1,96,0
27,28,6,0,-491,1,96,0
28,16,6,1,466,1,96,0
29,72,6,0,-402,1,96,0
30,42,6,0,-492,1,96,0
32,59,6,0,-400,1,96,0
33,17,6,1,437,1,96,0
34,78,6,0,-435,1,96,0
35,8,6,1,403,1,96,0
36,16,6,0,-492,1,96,0
37,12,6,1,499,1,96,0
38,3,6,0,-486,1,96,0
40,67,6,1,434,1,96,0
41,40,6,0,-467,1,96,0
42,46,6,1,476,1,96,0
43,3,6,1,490,1,96,0
44,48,6,1,459,1,96,0
46,92,6,1,451,1,96,0
47,28,6,1,401,1,96,0
48,65,6,0,-464,1,96,0
1,97,5,0,-464,0,96,0
2,4,2,1,467,0,96,0
3,92,6,0,-415,0,96,0
4,94,6,1,440,0,96,0
5,78,5,1,453,0,96,0
7,87,6,0,-404,0,96,0
8,89,6,1,412,0,96,0
9,35,5,0,-422,0,96,0
11,70,5,1,477,0,96,0
12,71,5,0,-436,0,96,0
13,71,5,1,409,0,96,0
14,14,3,0,-410,0,96,0
15,78,6,1,454,0,96,0
17,46,4,0,-423,0,96,0
18,4,6,0,-465,0,96,0
19,29,6,1,438,0,96,0
20,46,5,0,-447,0,96,0
21,1,6,0,-415,0,96,0
22,92,6,0,-420,0,96,0
24,99,6,1,483,0,96,0
25,97,6,1,450,0,96,0
27,6,6,0,-420,0,96,0
28,89,6,0,-499,0,96,0
29,29,6,0,-459,0,96,0
30,43,6,0,-410,0,96,0
32,59,6,0,-478,0,96,0
33,1,6,1,426,0,96,0
34,43,6,0,-490,0,96,0
35,29,6,0,-413,0,96,0
36,23,6,0,-487,0,96,0
37,55,6,1,490,0,96,0
38,42,6,1,408,0,96,0
40,39,6,1,430,0,96,0
41,47,6,0,-433,0,96,0
42,25,6,1,466,0,96,0
43,87,6,0,-464,0,96,0
44,52,6,0,-449,0,96,0
46,86,6,1,424,0,96,0
47,18,6,1,495,0,96,0
48,43,6,1,425,0,96,0
1,83,6,0,-413,1,9.70E+01,0
2,85,6,1,435,1,9.70E+01,0
3,37,6,0,-478,1,9.70E+01,0
4,82,6,0,-480,1,9.70E+01,0
5,95,6,0,-472,1,9.70E+01,0
7,26,6,1,466,1,9.70E+01,0
8,32,6,1,455,1,9.70E+01,0
9,29,6,0,-483,1,9.70E+01,0
11,16,6,1,447,1,9.70E+01,0
12,58,6,1,476,1,9.70E+01,0
13,5,6,1,424,1,9.70E+01,0
14,81,6,1,472,1,9.70E+01,0
15,27,6,1,418,1,9.70E+01,0
17,48,6,0,-424,1,9.70E+01,0
18,36,6,1,482,1,9.70E+01,0
19,70,6,1,439,1,9.70E+01,0
20,73,6,1,416,1,9.70E+01,0
21,98,6,1,458,1,9.70E+01,0
22,23,6,0,-452,1,9.70E+01,0
24,42,6,0,-435,1,9.70E+01,0
25,84,6,1,459,1,9.70E+01,0
27,93,6,0,-458,1,9.70E+01,0
28,53,6,0,-432,1,9.70E+01,0
29,73,6,0,-447,1,9.70E+01,0
30,51,6,0,-412,1,9.70E+01,0
32,31,6,0,-415,1,9.70E+01,0
33,28,6,0,-491,1,9.70E+01,0
34,88,6,0,-476,1,9.70E+01,0
35,42,6,1,486,1,9.70E+01,0
36,12,6,1,479,1,9.70E+01,0
37,79,6,0,-481,1,9.70E+01,0
38,65,6,1,407,1,9.70E+01,0
40,50,6,0,-438,1,9.70E+01,0
41,28,6,0,-433,1,9.70E+01,0
42,98,6,1,449,1,9.70E+01,0
43,75,6,0,-492,1,9.70E+01,0
44,63,6,0,-493,1,9.70E+01,0
46,42,6,0,-438,1,9.70E+01,0
47,55,6,1,469,1,9.70E+01,0
48,54,6,0,-473,1,9.70E+01,0
1,51,6,1,443,0,9.70E+01,0
2,67,6,0,-447,0,9.70E+01,0
3,7,6,0,-484,0,9.70E+01,0
4,19,6,0,-414,0,9.70E+01,0
5,2,6,1,475,0,9.70E+01,0
7,90,6,1,481,0,9.70E+01,0
8,2,0,1,437,0,9.70E+01,0
9,16,0,0,-488,0,9.70E+01,0
11,54,0,1,447,0,9.70E+01,0
12,52,0,0,-401,0,9.70E+01,0
13,41,0,0,-479,0,9.70E+01,0
14,70,0,0,-407,0,9.70E+01,0
15,18,0,1,401,0,9.70E+01,0
17,5,0,1,487,0,9.70E+01,0
18,9,0,1,497,0,9.70E+01,0
19,2,0,0,-478,0,9.70E+01,0
20,10,0,0,-449,0,9.70E+01,0
21,54,0,0,-486,0,9.70E+01,0
22,60,0,1,412,0,9.70E+01,0
24,81,0,1,499,0,9.70E+01,0
25,42,0,0,-484,0,9.70E+01,0
27,15,0,1,455,0,9.70E+01,0
28,44,0,1,433,0,9.70E+01,0
29,50,0,1,424,0,9.70E+01,0
30,1,0,0,-473,0,9.70E+01,0
32,1,0,0,-464,0,9.70E+01,0
33,71,0,0,-493,0,9.70E+01,0
34,92,0,0,-456,0,9.70E+01,0
35,88,0,1,420,0,9.70E+01,0
36,99,0,1,463,0,9.70E+01,0
37,49,0,0,-402,0,9.70E+01,0
38,50,0,1,427,0,9.70E+01,0
40,95,0,1,496,0,9.70E+01,0
41,28,0,1,466,0,9.70E+01,0
42,50,0,0,-408,0,9.70E+01,0
43,70,0,1,458,0,9.70E+01,0
44,52,0,0,-409,0,9.70E+01,0
46,3,0,0,-444,0,9.70E+01,0
47,88,0,1,460,0,9.70E+01,0
48,79,0,0,-410,0,9.70E+01,0
1,45,6,0,-458,1,98,0
2,32,6,1,442,1,98,0
3,4,6,1,489,1,98,0
4,52,6,0,-422,1,98,0
5,51,6,1,445,1,98,0
7,16,6,0,-479,1,98,0
8,42,6,1,463,1,98,0
9,85,6,0,-419,1,98,0
11,72,6,0,-470,1,98,0
12,95,6,1,417,1,98,0
13,96,6,1,457,1,98,0
14,47,6,1,443,1,98,0
15,16,6,0,-416,1,98,0
17,76,6,0,-419,1,98,0
18,37,6,1,467,1,98,0
19,12,6,1,472,1,98,0
20,17,6,0,-485,1,98,0
21,61,6,1,423,1,98,0
22,85,6,1,428,1,98,0
24,83,6,0,-445,1,98,0
25,75,6,0,-459,1,98,0
27,74,6,1,470,1,98,0
28,90,6,1,480,1,98,0
29,68,6,1,454,1,98,0
30,17,6,0,-498,1,98,0
32,58,6,1,500,1,98,0
33,34,6,1,437,1,98,0
34,81,6,1,403,1,98,0
35,51,6,0,-471,1,98,0
36,49,6,1,404,1,98,0
37,91,6,0,-481,1,98,0
38,44,6,0,-496,1,98,0
40,63,6,1,426,1,98,0
41,2,6,1,420,1,98,0
42,58,6,1,465,1,98,0
43,71,6,1,445,1,98,0
44,51,6,1,448,1,98,0
46,44,6,1,500,1,98,0
47,59,6,1,415,1,98,0
48,69,6,1,485,1,98,0
1,3,6,1,448,0,98,0
2,39,6,1,464,0,98,0
3,33,6,1,487,0,98,0
4,42,6,0,-470,0,98,0
5,32,6,1,402,0,98,0
7,91,6,1,477,0,98,0
8,2,6,1,477,0,98,0
9,38,6,0,-434,0,98,0
11,11,6,1,403,0,98,0
12,3,6,0,-489,0,98,0
13,89,6,1,471,0,98,0
14,63,6,0,-428,0,98,0
15,25,6,1,423,0,98,0
17,83,6,0,-484,0,98,0
18,50,6,0,-405,0,98,0
19,88,6,0,-400,0,98,0
20,32,6,0,-479,0,98,0
21,20,6,1,465,0,98,0
22,86,6,1,442,0,98,0
24,3,6,1,455,0,98,0
25,83,6,1,406,0,98,0
27,93,6,1,499,0,98,0
28,68,6,1,429,0,98,0
29,6,6,1,414,0,98,0
30,43,6,0,-461,0,98,0
32,69,6,0,-487,0,98,0
33,98,6,0,-424,0,98,0
34,80,6,0,-413,0,98,0
35,25,6,1,400,0,98,0
36,25,6,1,491,0,98,0
37,79,6,1,420,0,98,0
38,53,6,0,-456,0,98,0
40,28,6,0,-476,0,98,0
41,85,6,0,-422,0,98,0
42,30,6,0,-481,0,98,0
43,83,6,1,462,0,98,0
44,70,6,0,-490,0,98,0
46,43,6,0,-441,0,98,0
47,80,6,1,453,0,98,0
48,42,6,0,-450,0,98,0
1,55,6,1,453,1,99,0
2,75,6,0,-401,1,99,0
3,76,6,1,454,1,99,0
4,45,6,1,495,1,99,0
5,17,6,0,-425,1,99,0
7,67,6,1,425,1,99,0
8,51,6,1,434,1,99,0
9,86,6,1,497,1,99,0
11,25,6,1,499,1,99,0
12,56,6,0,-460,1,99,0
13,83,6,1,407,1,99,0
14,95,6,1,446,1,99,0
15,42,6,0,-433,1,99,0
17,81,6,0,-486,1,99,0
18,41,6,0,-416,1,99,0
19,91,6,0,-460,1,99,0
20,94,6,1,471,1,99,0
21,97,6,1,408,1,99,0
22,27,6,0,-470,1,99,0
24,30,6,0,-431,1,99,0
25,33,6,1,431,1,99,0
27,90,6,1,472,1,99,0
28,93,6,0,-439,1,99,0
29,45,6,1,435,1,99,0
30,44,6,0,-443,1,99,0
32,12,6,0,-460,1,99,0
33,69,6,0,-477,1,99,0
34,20,6,0,-400,1,99,0
35,14,6,1,426,1,99,0
36,40,6,0,-457,1,99,0
37,12,6,0,-494,1,99,0
38,98,6,0,-403,1,99,0
40,35,6,0,-425,1,99,0
41,74,6,0,-452,1,99,0
42,60,6,0,-456,1,99,0
43,54,6,1,448,1,99,0
44,56,6,0,-487,1,99,0
46,83,6,0,-483,1,99,0
47,39,6,0,-412,1,99,0
48,39,6,0,-420,1,99,0
1,47,6,1,461,0,99,0
2,67,0,1,471,0,99,0
3,29,0,0,-480,0,99,0
4,53,0,1,439,0,99,0
5,49,0,0,-494,0,99,0
7,34,0,0,-464,0,99,0
8,68,3,1,434,0,99,0
9,49,0,0,-422,0,99,0
11,14,0,1,419,0,99,0
12,7,0,0,-434,0,99,0
13,75,0,0,-458,0,99,0
14,50,0,0,-462,0,99,0
15,43,0,1,445,0,99,0
17,93,0,1,403,0,99,0
18,50,3,0,-485,0,99,0
19,69,0,0,-449,0,99,0
20,97,6,0,-408,0,99,0
21,57,6,0,-478,0,99,0
22,92,6,0,-410,0,99,0
24,31,4,1,401,0,99,0
25,15,6,0,-441,0,99,0
27,64,3,1,411,0,99,0
28,52,2,0,-414,0,99,0
29,29,2,0,-454,0,99,0
30,42,1,0,-446,0,99,0
32,46,6,0,-463,0,99,0
33,78,0,0,-491,0,99,0
34,80,0,0,-485,0,99,0
35,10,0,0,-408,0,99,0
36,83,3,1,471,0,99,0
37,37,5,0,-412,0,99,0
38,62,6,0,-488,0,99,0
40,18,5,0,-447,0,99,0
41,79,4,0,-493,0,99,0
42,77,4,1,498,0,99,0
43,29,4,1,433,0,99,0
44,33,1,0,-424,0,99,0
46,87,3,0,-416,0,99,0
47,96,4,1,442,0,99,0
48,98,3,1,460,0,99,0
1,83,6,0,-441,1,100,0
2,33,6,0,-463,1,100,0
3,26,6,0,-492,1,100,0
4,94,6,0,-465,1,100,0
5,70,6,1,497,1,100,0
7,33,6,1,490,1,100,0
8,95,6,0,-437,1,100,0
9,94,6,1,431,1,100,0
11,44,5,1,442,1,100,0
12,7,4,0,-472,1,100,0
13,70,6,0,-411,1,100,0
14,70,6,0,-420,1,100,0
15,36,6,0,-490,1,100,0
17,2,3,1,470,1,100,0
18,17,5,0,-457,1,100,0
19,13,4,0,-404,1,100,0
20,6,3,0,-487,1,100,0
21,46,6,0,-484,1,100,0
22,96,6,0,-454,1,100,0
24,73,6,1,418,1,100,0
25,7,3,1,411,1,100,0
27,9,3,1,403,1,100,0
28,17,5,0,-498,1,100,0
29,66,6,1,454,1,100,0
30,55,6,0,-422,1,100,0
32,14,4,0,-461,1,100,0
33,62,6,0,-435,1,100,0
34,48,6,0,-431,1,100,0
35,34,6,1,483,1,100,0
36,68,6,0,-419,1,100,0
37,91,6,0,-466,1,100,0
38,78,6,1,453,1,100,0
40,10,4,1,438,1,100,0
41,14,5,1,430,1,100,0
42,42,6,1,459,1,100,0
43,17,5,0,-454,1,100,0
44,81,6,0,-493,1,100,0
46,55,5,0,-451,1,100,0
47,98,6,0,-463,1,100,0
48,70,6,0,-409,1,100,0
1,27,6,1,485,0,100,0
2,97,6,1,450,0,100,0
3,4,3,1,405,0,100,0
4,20,4,0,-493,0,100,0
5,17,3,0,-493,0,100,0
7,64,5,0,-422,0,100,0
8,6,3,0,-477,0,100,0
9,74,5,0,-489,0,100,0
11,90,6,1,470,0,100,0
12,77,6,0,-490,0,100,0
13,42,5,0,-431,0,100,0
14,18,3,0,-451,0,100,0
15,35,4,0,-413,0,100,0
17,28,4,1,455,0,100,0
18,99,6,0,-441,0,100,0
19,79,6,0,-416,0,100,0
20,58,5,1,428,0,100,0
21,17,3,0,-429,0,100,0
22,44,5,1,468,0,100,0
24,79,6,0,-445,0,100,0
25,25,3,1,455,0,100,0
27,44,5,0,-463,0,100,0
28,13,3,1,494,0,100,0
29,45,4,1,417,0,100,0
30,1,1,0,-446,0,100,0
32,77,6,1,478,0,100,0
33,98,6,1,408,0,100,0
34,63,5,1,442,0,100,0
35,92,6,0,-402,0,100,0
36,57,4,1,466,0,100,0
37,18,4,0,-496,0,100,0
38,56,4,0,-496,0,100,0
40,70,6,1,456,0,100,0
41,51,4,0,-494,0,100,0
42,70,6,1,476,0,100,0
43,37,4,0,-458,0,100,0
44,83,5,1,452,0,100,0
46,70,6,0,-478,0,100,0
47,10,3,0,-498,0,100,0
48,10,3,0,-447,0,100,0
1,50,6,0,-474,1,101,0
2,54,6,1,411,1,101,0
3,64,6,0,-465,1,101,0
4,79,6,1,428,1,101,0
5,82,6,0,-428,1,101,0
7,79,6,1,422,1,101,0
8,69,6,1,419,1,101,0
9,14,6,1,482,1,101,0
11,82,6,1,462,1,101,0
12,78,6,1,447,1,101,0
13,73,6,0,-421,1,101,0
14,56,6,1,401,1,101,0
15,34,6,0,-417,1,101,0
17,68,6,0,-451,1,101,0
18,61,6,0,-429,1,101,0
19,52,6,0,-439,1,101,0
20,11,6,1,443,1,101,0
21,71,6,1,437,1,101,0
22,44,6,0,-467,1,101,0
24,59,6,1,401,1,101,0
25,53,6,0,-429,1,101,0
27,63,6,0,-402,1,101,0
28,43,6,1,432,1,101,0
29,22,6,1,400,1,101,0
30,21,6,0,-409,1,101,0
32,6,6,0,-496,1,101,0
33,42,6,0,-428,1,101,0
34,48,6,0,-413,1,101,0
35,22,6,0,-492,1,101,0
36,17,6,0,-424,1,101,0
37,16,6,0,-406,1,101,0
38,58,6,0,-480,1,101,0
40,19,6,1,403,1,101,0
41,81,6,0,-481,1,101,0
42,53,6,0,-495,1,101,0
43,44,6,0,-470,1,101,0
44,40,6,0,-415,1,101,0
46,29,6,0,-414,1,101,0
47,28,6,0,-430,1,101,0
48,2,6,0,-434,1,101,0
1,57,6,0,-450,0,101,0
2,72,6,0,-444,0,101,0
3,82,6,1,448,0,101,0
4,17,6,1,452,0,101,0
5,33,6,1,466,0,101,0
7,15,6,0,-405,0,101,0
8,1,6,0,-427,0,101,0
9,4,6,0,-432,0,101,0
11,76,6,0,-454,0,101,0
12,11,6,1,492,0,101,0
13,37,6,1,454,0,101,0
14,38,6,1,467,0,101,0
15,24,6,1,447,0,101,0
17,30,6,0,-415,0,101,0
18,22,6,0,-489,0,101,0
19,32,6,1,499,0,101,0
20,31,6,1,472,0,101,0
21,97,6,0,-481,0,101,0
22,63,6,0,-409,0,101,0
24,41,6,0,-482,0,101,0
25,70,6,0,-497,0,101,0
27,89,6,1,443,0,101,0
28,56,6,0,-464,0,101,0
29,12,6,1,461,0,101,0
30,55,6,0,-459,0,101,0
32,38,6,0,-443,0,101,0
33,3,6,1,455,0,101,0
34,90,6,0,-422,0,101,0
35,29,6,1,445,0,101,0
36,17,6,1,464,0,101,0
37,48,6,0,-459,0,101,0
38,74,6,1,494,0,101,0
40,19,6,1,499,0,101,0
41,71,6,1,430,0,101,0
42,11,6,1,447,0,101,0
43,61,6,0,-477,0,101,0
44,84,6,1,414,0,101,0
46,68,6,0,-402,0,101,0
47,72,6,1,404,0,101,0
48,41,6,1,428,0,101,0
1,96,6,1,475,1,102,0
2,15,6,1,477,1,102,0
3,35,6,0,-454,1,102,0
4,94,6,1,447,1,102,0
5,92,6,1,459,1,102,0
7,11,6,0,-485,1,102,0
8,97,0,0,-419,1,102,0
9,67,6,0,-484,1,102,0
11,24,6,1,494,1,102,0
12,99,6,0,-464,1,102,0
13,89,5,1,437,1,102,0
14,88,5,0,-407,1,102,0
15,61,5,1,492,1,102,0
17,40,5,0,-437,1,102,0
18,62,6,1,425,1,102,0
19,45,6,0,-460,1,102,0
20,65,6,0,-452,1,102,0
21,76,6,0,-414,1,102,0
22,68,6,1,465,1,102,0
24,22,6,1,440,1,102,0
25,23,6,1,427,1,102,0
27,5,6,0,-495,1,102,0
28,51,6,1,429,1,102,0
29,89,6,0,-500,1,102,0
30,90,6,0,-407,1,102,0
32,6,6,1,487,1,102,0
33,82,6,0,-431,1,102,0
34,34,6,1,400,1,102,0
35,86,6,0,-453,1,102,0
36,82,6,0,-465,1,102,0
37,85,6,0,-407,1,102,0
38,62,6,0,-446,1,102,0
40,70,5,0,-483,1,102,0
41,10,6,1,483,1,102,0
42,91,5,0,-464,1,102,0
43,14,5,1,456,1,102,0
44,17,6,1,400,1,102,0
46,33,6,1,490,1,102,0
47,40,6,1,458,1,102,0
48,34,6,0,-464,1,102,0
1,77,0,0,-407,0,102,0
2,88,6,0,-439,0,102,0
3,84,6,0,-480,0,102,0
4,38,6,0,-462,0,102,0
5,79,5,1,492,0,102,0
7,23,0,0,-478,0,102,0
8,7,6,1,471,0,102,0
9,36,5,1,429,0,102,0
11,45,3,0,-467,0,102,0
12,61,5,1,418,0,102,0
13,2,5,0,-407,0,102,0
14,67,5,0,-420,0,102,0
15,6,6,1,484,0,102,0
17,99,5,0,-458,0,102,0
18,76,2,0,-443,0,102,0
19,75,6,0,-484,0,102,0
20,22,5,1,407,0,102,0
21,2,4,0,-476,0,102,0
22,81,6,1,435,0,102,0
24,32,5,0,-463,0,102,0
25,87,5,0,-414,0,102,0
27,32,5,0,-490,0,102,0
28,70,5,0,-426,0,102,0
29,39,6,1,410,0,102,0
30,75,5,0,-405,0,102,0
32,11,6,0,-485,0,102,0
33,57,6,1,497,0,102,0
34,49,6,1,455,0,102,0
35,81,6,0,-446,0,102,0
36,74,5,0,-484,0,102,0
37,12,5,0,-470,0,102,0
38,94,6,0,-489,0,102,0
40,58,5,1,408,0,102,0
41,25,6,0,-482,0,102,0
42,77,5,0,-447,0,102,0
43,58,6,0,-469,0,102,0
44,45,6,1,481,0,102,0
46,24,6,0,-437,0,102,0
47,84,5,1,440,0,102,0
48,60,5,1,455,0,102,0
1,59,6,1,471,1,103,0
2,14,6,0,-437,1,103,0
3,60,6,1,461,1,103,0
4,63,6,0,-401,1,103,0
5,42,6,0,-481,1,103,0
7,21,6,0,-456,1,103,0
8,48,6,1,445,1,103,0
9,10,6,1,489,1,103,0
11,74,6,0,-407,1,103,0
12,42,6,1,492,1,103,0
13,69,6,1,421,1,103,0
14,98,6,1,479,1,103,0
15,11,6,0,-493,1,103,0
17,10,6,0,-431,1,103,0
18,39,6,0,-403,1,103,0
19,87,6,0,-466,1,103,0
20,92,6,0,-482,1,103,0
21,47,6,0,-446,1,103,0
22,87,6,0,-437,1,103,0
24,92,6,0,-412,1,103,0
25,49,6,1,437,1,103,0
27,32,6,1,492,1,103,0
28,38,6,1,422,1,103,0
29,48,6,0,-496,1,103,0
30,71,6,0,-450,1,103,0
32,88,6,1,435,1,103,0
33,98,6,0,-406,1,103,0
34,24,6,1,478,1,103,0
35,71,6,0,-471,1,103,0
36,12,6,1,464,1,103,0
37,85,6,0,-497,1,103,0
38,72,6,0,-450,1,103,0
40,47,6,0,-411,1,103,0
41,82,6,1,461,1,103,0
42,3,6,0,-400,1,103,0
43,98,6,1,488,1,103,0
44,87,6,0,-460,1,103,0
46,68,6,1,453,1,103,0
47,80,6,0,-425,1,103,0
48,40,6,1,434,1,103,0
1,37,6,1,500,1,103,0
2,82,6,1,461,1,103,0
3,83,6,1,451,1,103,0
4,12,6,0,-423,1,103,0
5,98,6,1,473,1,103,0
7,95,6,1,430,1,103,0
8,79,6,0,-433,1,103,0
9,13,6,0,-443,1,103,0
11,16,6,0,-416,1,103,0
12,60,6,1,424,1,103,0
13,29,6,1,490,1,103,0
14,36,6,0,-447,1,103,0
15,79,6,1,485,1,103,0
17,78,6,1,493,1,103,0
18,49,6,1,402,1,103,0
19,38,6,1,492,1,103,0
20,42,6,0,-466,1,103,0
21,21,6,0,-462,1,103,0
22,33,6,1,448,1,103,0
24,92,6,1,477,1,103,0
25,22,6,0,-430,1,103,0
27,31,6,1,422,1,103,0
28,67,6,1,468,1,103,0
29,1,6,0,-433,1,103,0
30,7,6,1,445,1,103,0
32,20,6,0,-489,1,103,0
33,79,6,1,432,1,103,0
34,6,6,1,406,1,103,0
35,71,6,0,-469,1,103,0
36,49,6,1,425,1,103,0
37,99,6,0,-476,1,103,0
38,60,6,0,-483,1,103,0
40,68,6,1,463,1,103,0
41,71,6,0,-473,1,103,0
42,27,6,0,-451,1,103,0
43,17,6,1,447,1,103,0
44,28,6,0,-444,1,103,0
46,65,6,0,-464,1,103,0
47,28,6,1,483,1,103,0
48,71,6,0,-482,1,103,0
1,61,5,1,424,1,104,0
2,14,2,1,470,1,104,0
3,31,2,0,-437,1,104,0
4,48,4,1,438,1,104,0
5,81,5,1,409,1,104,0
7,42,4,0,-403,1,104,0
8,98,6,1,497,1,104,0
9,70,5,0,-467,1,104,0
11,16,2,0,-456,1,104,0
12,33,3,1,477,1,104,0
13,61,4,1,446,1,104,0
14,59,5,0,-481,1,104,0
15,52,5,0,-423,1,104,0
17,3,2,1,485,1,104,0
18,85,6,0,-461,1,104,0
19,26,3,1,454,1,104,0
20,95,6,1,400,1,104,0
21,30,3,1,453,1,104,0
22,64,5,0,-400,1,104,0
24,41,4,0,-419,1,104,0
25,83,6,0,-445,1,104,0
27,55,5,0,-440,1,104,0
28,37,3,1,447,1,104,0
29,47,4,0,-476,1,104,0
30,87,6,0,-405,1,104,0
32,15,2,1,415,1,104,0
33,73,5,1,480,1,104,0
34,5,1,1,431,1,104,0
35,8,1,1,413,1,104,0
36,62,5,1,402,1,104,0
37,1,1,1,404,1,104,0
38,44,4,1,438,1,104,0
40,27,3,1,449,1,104,0
41,74,5,1,418,1,104,0
42,26,4,0,-464,1,104,0
43,5,1,1,430,1,104,0
44,32,4,0,-470,1,104,0
46,13,2,0,-437,1,104,0
47,4,2,1,484,1,104,0
48,11,2,0,-433,1,104,0
1,70,5,0,-478,0,104,0
2,25,2,1,463,0,104,0
3,29,3,1,466,0,104,0
4,13,2,1,455,0,104,0
5,72,5,0,-419,0,104,0
7,4,1,1,432,0,104,0
8,63,5,1,435,0,104,0
9,85,5,1,414,0,104,0
11,9,1,0,-485,0,104,0
12,18,2,0,-412,0,104,0
13,86,6,1,462,0,104,0
14,34,3,1,432,0,104,0
15,57,4,0,-434,0,104,0
17,86,5,0,-437,0,104,0
18,32,3,0,-460,0,104,0
19,88,6,1,410,0,104,0
20,64,5,0,-427,0,104,0
21,45,3,0,-469,0,104,0
22,29,3,1,444,0,104,0
24,97,6,0,-429,0,104,0
25,98,6,1,486,0,104,0
27,78,5,1,420,0,104,0
28,24,3,0,-432,0,104,0
29,42,3,1,498,0,104,0
30,49,4,1,444,0,104,0
32,45,3,1,440,0,104,0
33,3,0,1,472,0,104,0
34,55,5,1,406,0,104,0
35,41,4,1,458,0,104,0
36,71,5,0,-405,0,104,0
37,37,3,0,-481,0,104,0
38,2,0,0,-401,0,104,0
40,52,4,1,491,0,104,0
41,52,4,1,406,0,104,0
42,27,2,0,-462,0,104,0
43,7,1,1,457,0,104,0
44,28,4,0,-416,0,104,0
46,68,5,0,-474,0,104,0
47,37,2,0,-484,0,104,0
48,8,2,1,413,0,104,0
1,16,6,1,425,1,105,0
2,1,6,1,417,1,105,0
3,45,6,1,410,1,105,0
4,1,5,1,471,1,105,0
5,58,6,1,475,1,105,0
7,22,6,1,453,1,105,0
8,36,6,1,420,1,105,0
9,43,6,1,496,1,105,0
11,37,6,0,-496,1,105,0
12,96,6,1,452,1,105,0
13,21,6,1,446,1,105,0
14,36,6,1,497,1,105,0
15,70,6,0,-460,1,105,0
17,24,6,1,419,1,105,0
18,93,6,0,-406,1,105,0
19,78,6,0,-436,1,105,0
20,35,6,0,-400,1,105,0
21,95,6,1,439,1,105,0
22,76,6,0,-482,1,105,0
24,57,6,0,-420,1,105,0
25,58,6,0,-456,1,105,0
27,91,6,1,431,1,105,0
28,37,6,0,-402,1,105,0
29,10,6,1,480,1,105,0
30,38,6,1,401,1,105,0
32,27,6,1,403,1,105,0
33,47,6,1,452,1,105,0
34,39,6,1,408,1,105,0
35,62,6,1,416,1,105,0
36,16,6,0,-403,1,105,0
37,78,6,1,400,1,105,0
38,6,6,1,424,1,105,0
40,83,6,1,430,1,105,0
41,66,6,1,455,1,105,0
42,41,6,1,404,1,105,0
43,72,6,0,-479,1,105,0
44,31,6,0,-415,1,105,0
46,23,6,0,-406,1,105,0
47,30,6,0,-424,1,105,0
48,10,6,0,-464,1,105,0
1,41,6,1,424,0,105,0
2,5,4,0,-434,0,105,0
3,28,6,1,467,0,105,0
4,10,5,0,-419,0,105,0
5,2,4,0,-401,0,105,0
7,13,6,0,-492,0,105,0
8,90,6,0,-488,0,105,0
9,40,6,1,404,0,105,0
11,47,6,1,408,0,105,0
12,9,5,0,-462,0,105,0
13,89,6,0,-478,0,105,0
14,40,6,1,408,0,105,0
15,20,6,1,455,0,105,0
17,87,6,0,-421,0,105,0
18,80,6,0,-498,0,105,0
19,26,6,0,-463,0,105,0
20,19,6,1,486,0,105,0
21,36,6,0,-429,0,105,0
22,66,6,1,409,0,105,0
24,8,6,1,431,0,105,0
25,89,6,1,418,0,105,0
27,22,6,1,449,0,105,0
28,45,6,1,461,0,105,0
29,82,6,1,472,0,105,0
30,27,6,0,-498,0,105,0
32,7,6,1,462,0,105,0
33,43,6,1,431,0,105,0
