n_trial,uncertainty,seek,Market_change_1up,mc_model,Instr,Task1Seek,check,ID
43,15,0,0,-418,0,1,2,91
44,45,1,0,-435,0,1,2,91
46,41,3,0,-420,0,1,2,91
47,79,2,1,491,0,1,2,91
48,38,5,1,442,0,1,2,91
1,72,3,0,-464,1,1,1,91
2,76,5,1,424,1,1,1,91
3,16,6,1,472,1,1,1,91
4,21,0,0,-421,1,1,1,91
5,96,2,1,445,1,1,1,91
7,41,5,1,421,1,1,1,91
8,67,2,0,-449,1,1,1,91
9,11,6,1,458,1,1,1,91
11,26,6,0,-409,1,1,1,91
12,76,3,0,-453,1,1,1,91
13,1,6,0,-411,1,1,1,91
14,96,4,0,-484,1,1,1,91
15,85,5,1,423,1,1,1,91
17,23,5,1,460,1,1,1,91
18,91,3,1,451,1,1,1,91
19,39,5,1,407,1,1,1,91
20,63,5,1,464,1,1,1,91
21,52,6,0,-411,1,1,1,91
22,95,6,1,425,1,1,1,91
24,48,6,1,437,1,1,1,91
25,17,6,1,444,1,1,1,91
27,56,6,1,483,1,1,1,91
28,23,6,1,457,1,1,1,91
29,94,5,1,401,1,1,1,91
30,12,0,0,-467,1,1,1,91
32,42,4,0,-433,1,1,1,91
33,6,6,1,403,1,1,1,91
34,52,6,1,438,1,1,1,91
35,74,0,0,-431,1,1,1,91
36,86,6,0,-456,1,1,1,91
37,40,6,1,419,1,1,1,91
38,55,6,0,-500,1,1,1,91
40,93,6,0,-435,1,1,1,91
41,63,6,0,-470,1,1,1,91
42,7,0,0,-444,1,1,1,91
43,24,1,0,-490,1,1,1,91
44,51,4,1,461,1,1,1,91
46,74,4,1,493,1,1,1,91
47,25,6,1,436,1,1,1,91
48,89,5,1,407,1,1,1,91
1,87,1,1,467,0,1,4,92
2,40,6,1,415,0,1,4,92
3,62,2,1,414,0,1,4,92
4,58,1,0,-433,0,1,4,92
5,88,0,1,415,0,1,4,92
7,44,6,1,446,0,1,4,92
8,69,0,0,-499,0,1,4,92
9,9,0,0,-417,0,1,4,92
11,66,3,0,-467,0,1,4,92
12,8,6,1,446,0,1,4,92
13,92,4,1,444,0,1,4,92
14,27,6,1,439,0,1,4,92
15,57,3,0,-473,0,1,4,92
17,58,4,1,482,0,1,4,92
18,94,6,1,434,0,1,4,92
19,30,1,0,-406,0,1,4,92
20,79,4,1,440,0,1,4,92
21,9,6,1,427,0,1,4,92
22,35,6,1,428,0,1,4,92
24,7,6,1,452,0,1,4,92
25,7,6,1,400,0,1,4,92
27,87,0,0,-465,0,1,4,92
28,95,1,1,496,0,1,4,92
29,67,3,1,429,0,1,4,92
30,91,0,0,-415,0,1,4,92
32,28,2,0,-431,0,1,4,92
33,66,2,1,491,0,1,4,92
34,91,4,0,-482,0,1,4,92
35,85,4,0,-459,0,1,4,92
36,8,6,1,447,0,1,4,92
37,3,0,0,-419,0,1,4,92
38,46,2,0,-474,0,1,4,92
40,62,4,1,424,0,1,4,92
41,94,3,0,-476,0,1,4,92
42,61,4,0,-454,0,1,4,92
43,98,2,1,454,0,1,4,92
44,54,2,0,-475,0,1,4,92
46,77,2,0,-423,0,1,4,92
47,70,3,1,486,0,1,4,92
48,37,4,1,483,0,1,4,92
1,52,6,1,488,1,1,4,92
2,45,6,1,420,1,1,4,92
3,53,6,1,484,1,1,4,92
4,99,6,0,-410,1,1,4,92
5,70,6,1,469,1,1,4,92
7,74,6,1,457,1,1,4,92
8,72,6,0,-460,1,1,4,92
9,38,6,0,-450,1,1,4,92
11,80,6,1,486,1,1,4,92
12,67,6,0,-450,1,1,4,92
13,53,6,0,-453,1,1,4,92
14,37,6,1,471,1,1,4,92
15,76,6,0,-500,1,1,4,92
17,46,6,1,490,1,1,4,92
18,20,6,0,-491,1,1,4,92
19,67,6,1,458,1,1,4,92
20,3,6,0,-414,1,1,4,92
21,32,6,1,473,1,1,4,92
22,60,6,1,429,1,1,4,92
24,33,6,0,-481,1,1,4,92
25,42,6,0,-439,1,1,4,92
27,79,6,0,-480,1,1,4,92
28,33,6,1,410,1,1,4,92
29,46,6,0,-499,1,1,4,92
30,86,6,1,405,1,1,4,92
32,83,6,0,-457,1,1,4,92
33,83,6,0,-488,1,1,4,92
34,66,6,0,-475,1,1,4,92
35,11,6,1,465,1,1,4,92
36,64,6,1,414,1,1,4,92
37,49,6,0,-433,1,1,4,92
38,14,6,1,460,1,1,4,92
40,62,6,1,454,1,1,4,92
41,43,6,0,-447,1,1,4,92
42,22,6,1,466,1,1,4,92
43,70,6,0,-401,1,1,4,92
44,19,6,1,409,1,1,4,92
46,41,6,0,-475,1,1,4,92
47,95,6,0,-490,1,1,4,92
48,35,6,1,487,1,1,4,92
1,3,6,0,-465,0,1,4,93
2,78,3,0,-410,0,1,4,93
3,32,4,0,-406,0,1,4,93
4,92,6,0,-448,0,1,4,93
5,79,6,1,428,0,1,4,93
7,65,6,1,480,0,1,4,93
8,88,5,0,-420,0,1,4,93
9,97,6,0,-468,0,1,4,93
11,12,5,0,-408,0,1,4,93
12,36,6,0,-494,0,1,4,93
13,4,6,0,-440,0,1,4,93
14,45,6,1,481,0,1,4,93
15,89,6,1,409,0,1,4,93
17,20,6,0,-445,0,1,4,93
18,6,5,1,499,0,1,4,93
19,5,5,1,481,0,1,4,93
20,65,5,1,418,0,1,4,93
21,31,6,0,-456,0,1,4,93
22,43,6,0,-402,0,1,4,93
24,50,6,1,469,0,1,4,93
25,16,5,1,488,0,1,4,93
27,87,6,0,-429,0,1,4,93
28,93,6,0,-448,0,1,4,93
29,14,6,0,-475,0,1,4,93
30,60,6,0,-476,0,1,4,93
32,32,6,1,412,0,1,4,93
33,30,5,1,430,0,1,4,93
34,72,6,0,-483,0,1,4,93
35,42,6,1,409,0,1,4,93
36,6,5,1,454,0,1,4,93
37,97,6,0,-447,0,1,4,93
38,97,6,1,490,0,1,4,93
40,60,6,0,-497,0,1,4,93
41,38,6,1,453,0,1,4,93
42,96,6,0,-476,0,1,4,93
43,6,6,1,461,0,1,4,93
44,78,5,1,486,0,1,4,93
46,38,5,1,432,0,1,4,93
47,53,5,1,439,0,1,4,93
48,70,6,1,477,0,1,4,93
1,27,6,0,-435,1,1,4,93
2,31,5,1,444,1,1,4,93
3,57,5,0,-453,1,1,4,93
4,59,4,0,-460,1,1,4,93
5,14,6,1,477,1,1,4,93
7,24,6,0,-420,1,1,4,93
8,51,5,1,483,1,1,4,93
9,53,6,0,-436,1,1,4,93
11,67,6,0,-464,1,1,4,93
12,63,6,0,-411,1,1,4,93
13,32,5,1,421,1,1,4,93
14,44,6,0,-465,1,1,4,93
15,2,4,1,438,1,1,4,93
17,3,5,1,452,1,1,4,93
18,40,5,1,415,1,1,4,93
19,51,5,1,437,1,1,4,93
20,72,6,0,-478,1,1,4,93
21,27,5,1,407,1,1,4,93
22,87,6,1,438,1,1,4,93
24,99,6,1,462,1,1,4,93
25,73,5,0,-452,1,1,4,93
27,1,5,1,466,1,1,4,93
28,57,5,0,-425,1,1,4,93
29,48,5,0,-496,1,1,4,93
30,47,4,1,481,1,1,4,93
32,16,5,1,437,1,1,4,93
33,35,5,1,451,1,1,4,93
34,39,6,1,405,1,1,4,93
35,68,6,0,-484,1,1,4,93
36,3,5,1,444,1,1,4,93
37,48,5,1,440,1,1,4,93
38,65,5,1,485,1,1,4,93
40,76,5,0,-424,1,1,4,93
41,81,5,1,430,1,1,4,93
42,83,5,0,-492,1,1,4,93
43,10,6,0,-466,1,1,4,93
44,96,6,1,448,1,1,4,93
46,19,5,0,-495,1,1,4,93
47,8,6,1,465,1,1,4,93
48,22,5,1,455,1,1,4,93
1,32,5,1,405,0,1,4,94
2,72,6,0,-490,0,1,4,94
3,41,4,0,-463,0,1,4,94
4,88,6,0,-402,0,1,4,94
5,98,6,0,-493,0,1,4,94
7,4,2,1,493,0,1,4,94
8,30,3,0,-457,0,1,4,94
9,5,2,1,466,0,1,4,94
11,16,4,0,-409,0,1,4,94
12,41,5,1,483,0,1,4,94
13,11,4,1,468,0,1,4,94
14,77,5,1,483,0,1,4,94
15,78,6,1,435,0,1,4,94
17,27,5,1,439,0,1,4,94
18,67,6,0,-486,0,1,4,94
19,13,5,1,412,0,1,4,94
20,94,6,1,476,0,1,4,94
21,72,6,1,418,0,1,4,94
22,29,5,0,-492,0,1,4,94
24,92,6,1,404,0,1,4,94
25,36,5,0,-479,0,1,4,94
27,25,4,1,410,0,1,4,94
28,45,5,1,436,0,1,4,94
29,6,2,1,441,0,1,4,94
30,98,6,1,453,0,1,4,94
32,37,5,1,499,0,1,4,94
33,90,6,1,412,0,1,4,94
34,22,5,0,-411,0,1,4,94
35,76,6,1,474,0,1,4,94
36,14,5,0,-472,0,1,4,94
37,22,5,0,-441,0,1,4,94
38,25,5,1,411,0,1,4,94
40,67,6,0,-440,0,1,4,94
41,25,5,1,461,0,1,4,94
42,92,6,1,459,0,1,4,94
43,67,3,0,-469,0,1,4,94
44,93,6,0,-417,0,1,4,94
46,19,5,0,-402,0,1,4,94
47,23,5,0,-480,0,1,4,94
48,62,6,1,419,0,1,4,94
1,80,5,0,-418,1,1,4,9.40E+01
2,71,6,0,-475,1,1,4,9.40E+01
3,18,2,1,437,1,1,4,9.40E+01
4,38,6,0,-426,1,1,4,9.40E+01
5,4,6,0,-495,1,1,4,9.40E+01
7,52,5,0,-466,1,1,4,9.40E+01
8,87,4,1,423,1,1,4,9.40E+01
9,77,5,1,419,1,1,4,9.40E+01
11,51,4,1,402,1,1,4,9.40E+01
12,56,5,0,-404,1,1,4,9.40E+01
13,39,4,0,-442,1,1,4,9.40E+01
14,66,5,1,469,1,1,4,9.40E+01
15,34,3,1,462,1,1,4,9.40E+01
17,86,6,1,480,1,1,4,9.40E+01
18,68,4,0,-460,1,1,4,9.40E+01
19,22,5,0,-451,1,1,4,9.40E+01
20,43,5,0,-420,1,1,4,9.40E+01
21,6,3,1,441,1,1,4,9.40E+01
22,92,6,1,406,1,1,4,9.40E+01
24,80,3,1,403,1,1,4,9.40E+01
25,16,4,0,-423,1,1,4,9.40E+01
27,25,3,0,-477,1,1,4,9.40E+01
28,95,2,0,-422,1,1,4,9.40E+01
29,50,6,1,444,1,1,4,9.40E+01
30,84,3,1,431,1,1,4,9.40E+01
32,58,4,1,435,1,1,4,9.40E+01
33,40,5,0,-431,1,1,4,9.40E+01
34,74,5,0,-442,1,1,4,9.40E+01
35,4,2,1,496,1,1,4,9.40E+01
36,78,4,1,462,1,1,4,9.40E+01
37,57,3,1,481,1,1,4,9.40E+01
38,20,2,0,-489,1,1,4,9.40E+01
40,58,3,1,436,1,1,4,9.40E+01
41,72,5,0,-410,1,1,4,9.40E+01
42,19,3,1,487,1,1,4,9.40E+01
43,40,3,0,-453,1,1,4,9.40E+01
44,44,4,1,447,1,1,4,9.40E+01
46,2,1,1,420,1,1,4,9.40E+01
47,49,4,1,470,1,1,4,9.40E+01
48,88,5,0,-467,1,1,4,9.40E+01
1,29,0,1,460,0,1,2,9.50E+01
2,74,0,0,-461,0,1,2,9.50E+01
3,36,0,1,439,0,1,2,9.50E+01
4,4,0,1,424,0,1,2,9.50E+01
5,42,0,1,494,0,1,2,9.50E+01
7,24,0,1,450,0,1,2,9.50E+01
8,66,0,0,-466,0,1,2,9.50E+01
9,45,0,0,-468,0,1,2,9.50E+01
11,93,0,1,423,0,1,2,9.50E+01
12,97,0,0,-432,0,1,2,9.50E+01
13,74,0,1,465,0,1,2,9.50E+01
14,42,0,0,-474,0,1,2,9.50E+01
15,65,0,1,438,0,1,2,9.50E+01
17,54,0,0,-474,0,1,2,9.50E+01
18,61,0,1,435,0,1,2,9.50E+01
19,35,0,1,476,0,1,2,9.50E+01
20,31,0,1,420,0,1,2,9.50E+01
21,25,0,1,422,0,1,2,9.50E+01
22,32,0,1,442,0,1,2,9.50E+01
24,38,0,0,-403,0,1,2,9.50E+01
25,33,0,1,452,0,1,2,9.50E+01
27,22,0,1,425,0,1,2,9.50E+01
28,74,0,0,-481,0,1,2,9.50E+01
29,53,0,0,-418,0,1,2,9.50E+01
30,95,0,0,-424,0,1,2,9.50E+01
32,70,0,1,494,0,1,2,9.50E+01
33,8,0,1,456,0,1,2,9.50E+01
34,20,0,0,-441,0,1,2,9.50E+01
35,59,0,1,466,0,1,2,9.50E+01
36,45,0,1,429,0,1,2,9.50E+01
37,51,0,0,-442,0,1,2,9.50E+01
38,46,0,1,414,0,1,2,9.50E+01
40,51,0,0,-423,0,1,2,9.50E+01
41,9,0,0,-407,0,1,2,9.50E+01
42,95,0,1,482,0,1,2,9.50E+01
43,98,0,0,-500,0,1,2,9.50E+01
44,83,0,1,446,0,1,2,9.50E+01
46,21,0,0,-452,0,1,2,9.50E+01
47,29,0,0,-428,0,1,2,9.50E+01
48,12,0,0,-499,0,1,2,9.50E+01
1,4,6,1,472,1,1,4,95
2,92,6,1,471,1,1,4,95
3,96,6,0,-448,1,1,4,95
4,96,6,1,438,1,1,4,95
5,73,6,1,488,1,1,4,95
7,38,6,0,-496,1,1,4,95
8,62,6,1,410,1,1,4,95
9,88,6,1,497,1,1,4,95
11,25,6,1,405,1,1,4,95
12,47,6,0,-473,1,1,4,95
13,3,6,1,486,1,1,4,95
14,78,6,0,-479,1,1,4,95
15,94,6,0,-485,1,1,4,95
17,50,6,1,474,1,1,4,95
18,52,6,0,-422,1,1,4,95
19,31,6,1,432,1,1,4,95
20,48,6,1,490,1,1,4,95
21,98,6,1,419,1,1,4,95
22,69,6,1,406,1,1,4,95
24,11,6,1,496,1,1,4,95
25,87,6,1,481,1,1,4,95
27,77,6,1,424,1,1,4,95
28,38,6,0,-432,1,1,4,95
29,16,6,0,-431,1,1,4,95
30,26,6,1,498,1,1,4,95
32,80,6,1,402,1,1,4,95
33,38,6,1,471,1,1,4,95
34,73,6,1,428,1,1,4,95
35,21,6,0,-449,1,1,4,95
36,39,6,1,404,1,1,4,95
37,94,6,0,-441,1,1,4,95
38,68,6,0,-408,1,1,4,95
40,77,6,1,422,1,1,4,95
41,69,6,1,495,1,1,4,95
42,67,6,0,-488,1,1,4,95
43,45,6,0,-447,1,1,4,95
44,80,6,1,453,1,1,4,95
46,29,6,0,-470,1,1,4,95
47,59,6,0,-418,1,1,4,95
48,50,6,0,-401,1,1,4,95
1,24,6,0,-495,0,1,4,96
2,36,1,0,-465,0,1,4,96
3,21,1,1,403,0,1,4,96
4,50,0,0,-479,0,1,4,96
5,67,0,1,417,0,1,4,96
7,26,2,1,491,0,1,4,96
8,88,6,0,-470,0,1,4,96
9,37,0,0,-436,0,1,4,96
11,22,0,0,-459,0,1,4,96
12,78,6,0,-496,0,1,4,96
13,21,0,0,-481,0,1,4,96
14,66,0,0,-422,0,1,4,96
15,3,6,0,-413,0,1,4,96
17,14,0,0,-470,0,1,4,96
18,75,0,1,448,0,1,4,96
19,25,0,1,427,0,1,4,96
20,87,6,0,-428,0,1,4,96
21,77,0,0,-479,0,1,4,96
22,69,0,1,436,0,1,4,96
24,44,6,0,-498,0,1,4,96
25,33,6,1,408,0,1,4,96
27,91,6,1,403,0,1,4,96
28,29,6,1,500,0,1,4,96
29,70,6,1,426,0,1,4,96
30,97,6,1,469,0,1,4,96
32,90,6,1,413,0,1,4,96
33,9,6,0,-435,0,1,4,96
34,82,6,0,-434,0,1,4,96
35,27,6,0,-490,0,1,4,96
36,99,6,1,496,0,1,4,96
37,69,6,1,411,0,1,4,96
38,78,6,0,-402,0,1,4,96
40,26,6,1,481,0,1,4,96
41,15,6,0,-421,0,1,4,96
42,75,6,1,416,0,1,4,96
43,67,6,0,-496,0,1,4,96
44,97,6,1,405,0,1,4,96
46,10,0,1,482,0,1,4,96
47,75,0,1,490,0,1,4,96
48,66,0,1,459,0,1,4,96
1,8,3,1,494,1,1,4,96
2,17,2,1,410,1,1,4,96
3,39,1,0,-499,1,1,4,96
4,82,6,1,416,1,1,4,96
5,40,0,1,448,1,1,4,96
7,16,0,1,465,1,1,4,96
8,12,6,1,489,1,1,4,96
9,80,0,1,452,1,1,4,96
11,96,0,0,-427,1,1,4,96
12,80,0,1,448,1,1,4,96
13,62,1,1,493,1,1,4,96
14,93,2,0,-477,1,1,4,96
15,73,0,0,-476,1,1,4,96
17,2,0,0,-434,1,1,4,96
18,47,0,0,-459,1,1,4,96
19,85,6,1,463,1,1,4,96
20,36,6,1,490,1,1,4,96
21,85,0,1,424,1,1,4,96
22,95,0,0,-434,1,1,4,96
24,30,0,1,481,1,1,4,96
25,14,0,0,-472,1,1,4,96
27,66,0,1,442,1,1,4,96
28,92,1,1,451,1,1,4,96
29,81,0,1,488,1,1,4,96
30,73,0,0,-434,1,1,4,96
32,47,0,0,-473,1,1,4,96
33,46,0,1,481,1,1,4,96
34,37,0,0,-415,1,1,4,96
35,64,3,1,419,1,1,4,96
36,14,0,1,497,1,1,4,96
37,94,0,1,473,1,1,4,96
38,27,0,1,487,1,1,4,96
40,53,1,0,-471,1,1,4,96
41,20,0,1,494,1,1,4,96
42,20,0,1,481,1,1,4,96
43,43,0,1,434,1,1,4,96
44,25,0,1,406,1,1,4,96
46,79,0,1,421,1,1,4,96
47,82,0,1,487,1,1,4,96
48,88,0,0,-479,1,1,4,96
1,8,6,1,460,0,1,4,9.70E+01
2,32,6,1,486,0,1,4,9.70E+01
3,52,6,0,-445,0,1,4,9.70E+01
4,38,6,1,445,0,1,4,9.70E+01
5,94,6,1,491,0,1,4,9.70E+01
7,53,6,0,-441,0,1,4,9.70E+01
8,15,6,1,499,0,1,4,9.70E+01
9,17,6,0,-499,0,1,4,9.70E+01
11,60,6,1,496,0,1,4,9.70E+01
12,87,6,1,401,0,1,4,9.70E+01
13,35,6,1,446,0,1,4,9.70E+01
14,48,6,0,-467,0,1,4,9.70E+01
15,79,6,1,467,0,1,4,9.70E+01
17,55,6,0,-436,0,1,4,9.70E+01
18,49,6,0,-467,0,1,4,9.70E+01
19,54,6,0,-416,0,1,4,9.70E+01
20,18,6,0,-451,0,1,4,9.70E+01
21,63,6,0,-457,0,1,4,9.70E+01
22,90,6,0,-407,0,1,4,9.70E+01
24,99,6,0,-492,0,1,4,9.70E+01
25,5,6,0,-448,0,1,4,9.70E+01
27,55,6,0,-440,0,1,4,9.70E+01
28,19,6,0,-474,0,1,4,9.70E+01
29,38,6,1,463,0,1,4,9.70E+01
30,27,6,1,404,0,1,4,9.70E+01
32,88,6,1,415,0,1,4,9.70E+01
33,97,6,1,483,0,1,4,9.70E+01
34,81,6,0,-488,0,1,4,9.70E+01
35,32,6,0,-427,0,1,4,9.70E+01
36,89,6,0,-441,0,1,4,9.70E+01
37,68,6,1,469,0,1,4,9.70E+01
38,20,6,1,482,0,1,4,9.70E+01
40,58,6,0,-453,0,1,4,9.70E+01
41,49,6,1,493,0,1,4,9.70E+01
42,51,6,1,405,0,1,4,9.70E+01
43,10,6,1,500,0,1,4,9.70E+01
44,4,6,0,-463,0,1,4,9.70E+01
46,57,6,0,-487,0,1,4,9.70E+01
47,83,6,0,-448,0,1,4,9.70E+01
48,19,6,0,-418,0,1,4,9.70E+01
1,10,6,0,-464,1,1,4,9.70E+01
2,85,6,0,-443,1,1,4,9.70E+01
3,67,6,0,-437,1,1,4,9.70E+01
4,77,6,0,-466,1,1,4,9.70E+01
5,25,6,1,426,1,1,4,9.70E+01
7,28,6,1,401,1,1,4,9.70E+01
8,73,6,1,499,1,1,4,9.70E+01
9,52,6,1,457,1,1,4,9.70E+01
11,96,6,0,-457,1,1,4,9.70E+01
12,74,6,0,-410,1,1,4,9.70E+01
13,40,6,1,400,1,1,4,9.70E+01
14,70,6,0,-474,1,1,4,9.70E+01
15,20,6,0,-443,1,1,4,9.70E+01
17,7,6,1,498,1,1,4,9.70E+01
18,92,6,1,449,1,1,4,9.70E+01
19,76,6,1,424,1,1,4,9.70E+01
20,85,6,1,410,1,1,4,9.70E+01
21,49,6,1,431,1,1,4,9.70E+01
22,72,6,0,-407,1,1,4,9.70E+01
24,34,6,0,-466,1,1,4,9.70E+01
25,1,6,1,430,1,1,4,9.70E+01
27,81,6,1,407,1,1,4,9.70E+01
28,39,6,0,-448,1,1,4,9.70E+01
29,95,6,1,404,1,1,4,9.70E+01
30,72,6,0,-421,1,1,4,9.70E+01
32,84,6,1,461,1,1,4,9.70E+01
33,63,6,1,473,1,1,4,9.70E+01
34,53,6,1,473,1,1,4,9.70E+01
35,16,6,0,-462,1,1,4,9.70E+01
36,84,6,1,491,1,1,4,9.70E+01
37,50,6,0,-423,1,1,4,9.70E+01
38,67,6,1,431,1,1,4,9.70E+01
40,93,6,0,-403,1,1,4,9.70E+01
41,27,6,0,-454,1,1,4,9.70E+01
42,69,6,1,492,1,1,4,9.70E+01
43,82,6,0,-442,1,1,4,9.70E+01
44,42,6,1,461,1,1,4,9.70E+01
46,68,6,1,434,1,1,4,9.70E+01
47,93,6,1,465,1,1,4,9.70E+01
48,18,6,1,458,1,1,4,9.70E+01
1,84,1,0,-417,0,1,4,98
2,62,3,1,429,0,1,4,98
3,14,1,1,495,0,1,4,98
4,45,4,0,-492,0,1,4,98
5,42,2,1,486,0,1,4,98
7,64,2,1,469,0,1,4,98
8,35,3,1,494,0,1,4,98
9,98,6,1,425,0,1,4,98
11,40,3,0,-461,0,1,4,98
12,71,1,0,-434,0,1,4,98
13,11,1,0,-402,0,1,4,98
14,20,4,0,-435,0,1,4,98
15,47,3,0,-426,0,1,4,98
17,33,2,0,-419,0,1,4,98
18,25,2,0,-487,0,1,4,98
19,35,3,1,420,0,1,4,98
20,96,6,0,-450,0,1,4,98
21,46,3,1,476,0,1,4,98
22,69,2,0,-462,0,1,4,98
24,22,2,0,-472,0,1,4,98
25,76,5,0,-419,0,1,4,98
27,71,2,1,426,0,1,4,98
28,47,3,1,428,0,1,4,98
29,91,5,0,-451,0,1,4,98
30,29,2,1,498,0,1,4,98
32,94,3,1,435,0,1,4,98
33,44,2,1,465,0,1,4,98
34,78,4,0,-430,0,1,4,98
35,40,2,1,422,0,1,4,98
36,17,1,0,-500,0,1,4,98
37,69,3,1,423,0,1,4,98
38,11,0,0,-453,0,1,4,98
40,64,3,1,431,0,1,4,98
41,50,3,0,-483,0,1,4,98
42,48,2,0,-492,0,1,4,98
43,8,4,1,442,0,1,4,98
44,81,4,1,477,0,1,4,98
46,76,4,1,500,0,1,4,98
47,25,3,1,440,0,1,4,98
48,18,2,1,413,0,1,4,98
1,59,6,1,410,1,1,4,98
2,51,5,1,476,1,1,4,98
3,22,5,1,467,1,1,4,98
4,75,6,1,409,1,1,4,98
5,29,5,0,-463,1,1,4,98
7,40,4,1,433,1,1,4,98
8,6,5,0,-459,1,1,4,98
9,68,6,1,434,1,1,4,98
11,88,6,1,428,1,1,4,98
12,22,5,0,-465,1,1,4,98
13,57,6,0,-468,1,1,4,98
14,84,6,1,434,1,1,4,98
15,59,5,0,-457,1,1,4,98
17,31,5,1,465,1,1,4,98
18,21,5,0,-454,1,1,4,98
19,26,5,0,-469,1,1,4,98
20,87,5,1,479,1,1,4,98
21,70,6,1,481,1,1,4,98
22,16,4,1,443,1,1,4,98
24,95,6,0,-402,1,1,4,98
25,91,6,0,-498,1,1,4,98
27,32,5,0,-493,1,1,4,98
28,41,5,1,492,1,1,4,98
29,81,6,1,446,1,1,4,98
30,31,5,0,-443,1,1,4,98
32,35,4,1,400,1,1,4,98
33,6,4,0,-415,1,1,4,98
34,11,5,0,-438,1,1,4,98
35,67,6,1,447,1,1,4,98
36,8,4,1,486,1,1,4,98
37,53,6,1,499,1,1,4,98
38,9,4,1,493,1,1,4,98
40,6,5,1,492,1,1,4,98
41,35,6,0,-490,1,1,4,98
42,87,6,0,-492,1,1,4,98
43,37,6,1,467,1,1,4,98
44,43,5,1,478,1,1,4,98
46,91,6,1,412,1,1,4,98
47,9,6,0,-433,1,1,4,98
48,51,6,0,-405,1,1,4,98
1,50,5,0,-410,0,1,4,99
2,61,6,0,-446,0,1,4,99
3,31,4,1,412,0,1,4,99
4,84,6,0,-437,0,1,4,99
5,12,3,0,-409,0,1,4,99
7,75,6,0,-433,0,1,4,99
8,53,6,1,500,0,1,4,99
9,19,4,0,-420,0,1,4,99
11,64,6,1,423,0,1,4,99
12,81,6,1,431,0,1,4,99
13,77,6,1,407,0,1,4,99
14,47,5,0,-431,0,1,4,99
15,96,6,1,490,0,1,4,99
17,76,6,1,475,0,1,4,99
18,99,6,1,408,0,1,4,99
19,76,6,1,437,0,1,4,99
20,49,5,0,-431,0,1,4,99
21,5,2,1,484,0,1,4,99
22,16,3,1,403,0,1,4,99
24,50,5,1,462,0,1,4,99
25,6,2,0,-485,0,1,4,99
27,84,6,1,474,0,1,4,99
28,57,6,0,-452,0,1,4,99
29,33,5,0,-453,0,1,4,99
30,74,6,0,-445,0,1,4,99
32,63,6,0,-450,0,1,4,99
33,58,6,0,-430,0,1,4,99
34,92,6,1,421,0,1,4,99
35,93,6,1,410,0,1,4,99
36,27,3,0,-432,0,1,4,99
37,22,5,1,438,0,1,4,99
38,57,6,1,411,0,1,4,99
40,78,6,1,422,0,1,4,99
41,84,6,0,-455,0,1,4,99
42,40,5,1,491,0,1,4,99
43,50,5,1,469,0,1,4,99
44,34,5,0,-469,0,1,4,99
46,55,6,1,483,0,1,4,99
47,93,6,1,451,0,1,4,99
48,34,5,1,400,0,1,4,99
1,90,6,0,-493,1,1,4,99
2,56,5,1,413,1,1,4,99
3,9,6,0,-415,1,1,4,99
4,36,5,0,-400,1,1,4,99
5,63,6,1,424,1,1,4,99
7,18,5,1,435,1,1,4,99
8,13,5,1,415,1,1,4,99
9,86,6,1,486,1,1,4,99
11,22,5,1,419,1,1,4,99
12,16,5,0,-485,1,1,4,99
13,57,6,0,-402,1,1,4,99
14,29,5,1,422,1,1,4,99
15,4,1,1,470,1,1,4,99
17,96,6,0,-436,1,1,4,99
18,24,5,0,-489,1,1,4,99
19,18,5,0,-453,1,1,4,99
20,83,5,1,437,1,1,4,99
21,49,5,0,-427,1,1,4,99
22,3,6,1,465,1,1,4,99
24,69,6,0,-401,1,1,4,99
25,15,3,1,450,1,1,4,99
27,28,5,1,454,1,1,4,99
28,14,5,1,433,1,1,4,99
29,31,5,1,466,1,1,4,99
30,2,6,1,471,1,1,4,99
32,66,6,0,-423,1,1,4,99
33,95,6,1,438,1,1,4,99
34,9,2,0,-433,1,1,4,99
35,85,6,1,415,1,1,4,99
36,41,5,0,-445,1,1,4,99
37,47,5,1,469,1,1,4,99
38,91,6,0,-470,1,1,4,99
40,73,6,0,-436,1,1,4,99
41,31,5,1,480,1,1,4,99
42,54,6,0,-443,1,1,4,99
43,57,6,1,495,1,1,4,99
44,14,5,1,450,1,1,4,99
46,56,6,0,-463,1,1,4,99
47,53,6,0,-489,1,1,4,99
48,15,5,0,-448,1,1,4,99
1,82,4,1,431,0,1,4,100
2,97,5,1,482,0,1,4,100
3,91,6,1,404,0,1,4,100
4,74,5,1,422,0,1,4,100
5,42,6,1,491,0,1,4,100
7,50,6,0,-410,0,1,4,100
8,28,6,0,-442,0,1,4,100
9,11,3,1,464,0,1,4,100
11,66,3,0,-424,0,1,4,100
12,35,5,1,439,0,1,4,100
13,67,6,1,436,0,1,4,100
14,86,3,1,493,0,1,4,100
15,22,4,0,-434,0,1,4,100
17,76,5,1,453,0,1,4,100
18,1,6,0,-476,0,1,4,100
19,94,6,1,410,0,1,4,100
20,68,3,1,462,0,1,4,100
21,20,4,1,410,0,1,4,100
22,86,4,1,493,0,1,4,100
24,30,4,1,401,0,1,4,100
25,88,2,0,-498,0,1,4,100
27,46,5,1,485,0,1,4,100
28,42,5,0,-467,0,1,4,100
29,42,5,0,-410,0,1,4,100
30,71,6,0,-450,0,1,4,100
32,54,5,1,405,0,1,4,100
33,13,2,0,-454,0,1,4,100
34,84,2,1,430,0,1,4,100
